booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
100110,56,Customer_56,Individual,2022-07-13,Chennai,Silver,21,Indigo Retreat,Manali,5,Luxury,100,2024-08-30,2024-09-01,2024-09-03,Suite,1,2,Travel Agent,21767.66,3372.83,APPDEAL,40162.49,Credit Card,Completed,,
100111,57,Customer_57,Individual,2022-05-28,Pune,None,30,Lotus Heights,Kochi,4,Luxury,200,2024-10-17,2024-11-26,2024-11-30,Deluxe,1,4,OTA,21647.7,0.0,NONE,86590.8,Credit Card,Cancelled,,
100112,58,Customer_58,Individual,2022-02-05,Jaipur,Platinum,21,Indigo Retreat,Manali,5,Luxury,100,2024-04-17,2024-04-24,2024-04-29,Deluxe,1,5,OTA,15969.57,0.0,,79847.85,UPI,Completed,,
100113,58,Customer_58,Individual,2022-02-05,Jaipur,Platinum,24,Tusker Palace,Goa,2,Mid-Range,100,2024-08-29,2024-10-08,2024-10-11,Deluxe,1,3,OTA,11064.65,0.0,NONE,33193.95,Debit Card,Cancelled,,
100114,59,Customer_59,Group,2022-10-01,Udaipur,None,19,Amber Haven,Kochi,5,Premium,30,2024-06-04,2024-06-06,2024-06-13,Suite,5,7,Corporate Portal,15694.68,0.0,NONE,549313.8,Net Banking,Completed,4.0,2024-06-23
100115,60,Customer_60,Individual,2023-12-11,Bangalore,Silver,36,Jade Retreat,Udaipur,3,Budget,200,2024-01-22,2024-04-21,2024-04-23,Standard,1,2,Direct Website,3013.77,0.0,NONE,6027.54,Credit Card,Completed,5.0,2024-05-09
100116,61,Customer_61,Individual,2023-09-30,Chennai,Platinum,42,Ivory Lodge,Jaipur,4,Premium,60,2024-09-09,2024-10-04,2024-10-07,Standard,1,3,OTA,7081.76,2782.18,FEST15,18463.1,UPI,Completed,,
100117,62,Customer_62,Individual,2023-06-11,Chennai,None,16,Mango Manor,Jaipur,5,Premium,150,2024-10-09,2024-10-11,2024-10-13,Standard,1,2,OTA,8276.99,3607.93,SAVE10,12946.05,Net Banking,Completed,,
100118,63,Customer_63,Individual,2023-02-21,Udaipur,None,19,Amber Haven,Kochi,5,Premium,30,2024-02-19,2024-04-19,2024-04-22,Deluxe,1,3,Travel Agent,9934.72,0.0,NONE,29804.16,Net Banking,Cancelled,,
100119,63,Customer_63,Individual,2023-02-21,Udaipur,None,20,Jade Courtyard,Kochi,2,Mid-Range,100,2024-09-27,2024-10-12,2024-10-17,Standard,1,5,Corporate Portal,3915.85,3074.39,WELCOME,16504.86,Debit Card,Completed,,
100120,64,Customer_64,Individual,2023-04-28,Delhi,None,46,Marigold Suites,Mumbai,2,Budget,100,2024-11-17,2024-11-24,2024-12-01,Deluxe,1,7,Travel Agent,5396.39,0.0,NONE,37774.73,Credit Card,Cancelled,,
100121,65,Customer_65,Corporate,2024-01-23,Jaipur,None,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-06-30,2024-09-28,2024-10-05,Standard,1,7,OTA,3908.58,0.0,NONE,27360.06,Net Banking,Cancelled,,
100122,65,Customer_65,Corporate,2024-01-23,Jaipur,None,46,Marigold Suites,Mumbai,2,Budget,100,2024-01-16,2024-03-27,2024-03-30,Standard,2,3,Direct Website,2594.14,0.0,,15564.84,Credit Card,Completed,8.0,2024-04-13
100123,65,Customer_65,Corporate,2024-01-23,Jaipur,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2024-04-17,2024-05-02,2024-05-05,Suite,2,3,Corporate Portal,4030.44,0.0,NONE,24182.64,Net Banking,Cancelled,,
100124,66,Customer_66,Individual,2023-05-31,Delhi,None,13,Marigold Lodge,Kochi,2,Mid-Range,60,2024-05-26,2024-06-02,2024-06-02,Standard,1,3,Travel Agent,3635.14,1477.51,WELCOME,9427.91,Net Banking,Completed,,
100125,67,Customer_67,Individual,2022-06-24,Kochi,None,32,Lotus Haven,Pune,3,Premium,40,2024-09-15,2024-10-25,2024-10-28,Suite,1,3,Corporate Portal,17483.59,0.0,,52450.77,UPI,Completed,3.0,2024-10-31
100126,68,Customer_68,Corporate,2023-03-09,Kochi,Gold,46,Marigold Suites,Mumbai,2,Budget,100,2024-03-23,2024-04-07,2024-04-11,Suite,3,4,Travel Agent,6863.56,0.0,NONE,82362.72,Debit Card,Completed,4.0,2024-04-17
100127,69,Customer_69,Individual,2022-11-13,Kochi,Platinum,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-03-17,2024-04-26,2024-04-28,Standard,1,2,Travel Agent,12482.21,0.0,NONE,24964.42,Net Banking,No-Show,,
100128,69,Customer_69,Individual,2022-11-13,Kochi,Platinum,23,Emerald Haven,Mumbai,2,Budget,40,2023-12-13,2024-02-11,2024-02-18,Deluxe,1,7,OTA,4217.56,0.0,NONE,29522.92,Debit Card,Completed,4.0,2024-02-20
100129,70,Customer_70,Individual,2023-05-09,Goa,Gold,20,Jade Courtyard,Kochi,2,Mid-Range,100,2024-02-12,2024-02-14,2024-02-16,Deluxe,1,2,OTA,6017.25,0.0,,12034.5,Debit Card,Completed,5.0,2024-02-23
100130,70,Customer_70,Individual,2023-05-09,Goa,Gold,22,Olive Courtyard,Delhi,3,Premium,150,2024-03-15,2024-03-17,2024-03-20,Standard,1,3,OTA,8383.96,4272.84,APPDEAL,20879.04,Debit Card,Completed,4.0,2024-03-21
100131,71,Customer_71,Individual,2022-03-22,Pune,Silver,15,Coral Residency,Kochi,5,Premium,100,2023-12-28,2024-01-12,2024-01-14,Deluxe,1,2,Corporate Portal,11008.17,0.0,NONE,22016.34,Credit Card,Completed,4.0,2024-01-31
100132,72,Customer_72,Individual,2022-07-28,Goa,Gold,34,Indigo Palace,Kochi,2,Budget,80,2024-12-03,2024-12-18,2024-12-19,Standard,1,1,Direct Website,2223.29,293.74,WELCOME,1929.55,UPI,Completed,,
100133,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,20,Jade Courtyard,Kochi,2,Mid-Range,100,2023-12-21,2024-01-30,2024-02-03,Standard,1,4,Travel Agent,3411.71,0.0,,13646.84,Credit Card,Completed,4.0,2024-02-09
100134,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,18,Tusker Haven,Chennai,5,Mid-Range,80,2024-01-31,2024-02-07,2024-02-10,Deluxe,1,3,Direct Website,6630.12,0.0,NONE,19890.36,Debit Card,Cancelled,4.0,2024-02-19
100135,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,19,Amber Haven,Kochi,5,Premium,30,2024-10-02,2024-10-17,2024-10-18,Suite,1,1,Travel Agent,18545.63,0.0,,18545.63,Debit Card,Cancelled,,
100136,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-09-18,2024-11-17,2024-11-20,Standard,1,3,Travel Agent,6434.14,3204.64,WELCOME,16097.78,UPI,Completed,4.0,2024-12-04
100137,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,8,Royal Orchid,Jaipur,5,Budget,80,2024-09-10,2024-10-05,2024-10-08,Standard,1,3,OTA,1983.4,0.0,NONE,5950.2,Net Banking,Completed,,
100138,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,34,Indigo Palace,Kochi,2,Budget,80,2024-09-07,2024-09-22,2024-09-26,Deluxe,1,4,Travel Agent,2415.75,1863.38,SAVE10,7799.62,Net Banking,Completed,3.0,2024-10-02
100139,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,42,Ivory Lodge,Jaipur,4,Premium,60,2024-05-02,2024-05-17,2024-05-19,Standard,1,2,Corporate Portal,8025.36,0.0,,16050.72,Debit Card,Completed,4.0,2024-06-02
100140,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-11-23,2024-12-08,2024-12-10,Standard,1,2,OTA,4205.15,0.0,,8410.3,Debit Card,Completed,3.0,2024-12-27
100141,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,11,Maple Manor,Pune,5,Premium,150,2024-02-15,2024-03-26,2024-03-28,Standard,1,2,Direct Website,7017.36,998.6,SAVE10,13036.12,UPI,Cancelled,,
100142,73,Customer_73,Individual,2022-02-01,Bangalore,Silver,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-10-30,2024-12-29,2025-01-03,Standard,1,5,OTA,3659.61,0.0,NONE,18298.05,Credit Card,Completed,2.0,2025-01-20
100143,74,Customer_74,Corporate,2022-10-22,Manali,None,26,Emerald Stay,Goa,5,Mid-Range,100,2024-06-03,2024-06-28,2024-06-30,Deluxe,3,2,Travel Agent,4784.56,0.0,,28707.36,UPI,Completed,,
100144,74,Customer_74,Corporate,2022-10-22,Manali,None,48,Tusker Lodge,Mumbai,5,Mid-Range,80,2024-08-18,2024-09-27,2024-09-30,Deluxe,2,3,Corporate Portal,7964.37,0.0,,47786.22,UPI,Completed,,
100145,74,Customer_74,Corporate,2022-10-22,Manali,None,11,Maple Manor,Pune,5,Premium,150,2024-08-09,2024-09-18,2024-09-20,Standard,1,2,Corporate Portal,7711.12,0.0,,15422.24,UPI,Completed,,
100146,74,Customer_74,Corporate,2022-10-22,Manali,None,29,Saffron Courtyard,Udaipur,2,Budget,200,2024-02-18,2024-05-18,2024-05-20,Standard,3,2,Corporate Portal,2490.0,0.0,,14940.0,Debit Card,Completed,10.0,2024-06-04
100147,74,Customer_74,Corporate,2022-10-22,Manali,None,1,The Grand Plaza,Delhi,5,Budget,60,2024-06-17,2024-07-12,2024-07-16,Suite,2,4,Corporate Portal,4974.66,0.0,NONE,39797.28,UPI,Completed,,
100148,75,Customer_75,Corporate,2022-10-07,Kochi,Platinum,7,Royal Orchid,Manali,4,Premium,120,2024-11-28,2024-11-30,2024-12-04,Suite,2,4,Direct Website,13485.7,0.0,,107885.6,Net Banking,Completed,9.0,2024-12-10
100149,76,Customer_76,Individual,2022-05-28,Udaipur,Silver,52,Ivory Stay,Mumbai,2,Budget,40,2024-07-11,2024-09-09,2024-09-12,Deluxe,1,3,OTA,4382.3,0.0,NONE,13146.9,Credit Card,Completed,,
100150,77,Customer_77,Individual,2023-08-31,Chennai,None,38,Indigo Residency,Chennai,4,Premium,80,2024-05-14,2024-05-21,2024-05-23,Suite,1,2,Direct Website,17756.18,0.0,NONE,35512.36,Net Banking,Completed,3.0,2024-06-10
100151,77,Customer_77,Individual,2023-08-31,Chennai,None,39,Coral Suites,Delhi,5,Mid-Range,150,2024-04-06,2024-04-13,2024-04-15,Standard,1,2,Corporate Portal,5835.69,0.0,NONE,11671.38,UPI,Cancelled,,
100152,78,Customer_78,Individual,2023-11-30,Kochi,None,27,Velvet Retreat,Pune,4,Mid-Range,150,2024-01-01,2024-01-08,2024-01-12,Standard,1,4,OTA,3726.0,0.0,NONE,14904.0,Credit Card,Completed,,
100153,79,Customer_79,Corporate,2023-06-23,Delhi,Gold,38,Indigo Residency,Chennai,4,Premium,80,2024-09-13,2024-10-23,2024-10-25,Suite,1,2,Corporate Portal,17193.4,0.0,NONE,34386.8,Debit Card,Completed,,
100154,79,Customer_79,Corporate,2023-06-23,Delhi,Gold,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-05-30,2024-07-09,2024-07-12,Standard,2,3,Corporate Portal,4447.66,0.0,NONE,26685.96,UPI,Completed,8.0,2024-07-21
100155,79,Customer_79,Corporate,2023-06-23,Delhi,Gold,55,Cedar Palace,Manali,3,Premium,60,2024-01-15,2024-02-24,2024-02-26,Standard,1,2,Travel Agent,6962.37,0.0,NONE,13924.74,Credit Card,Completed,,
100156,80,Customer_80,Individual,2022-03-24,Delhi,Silver,38,Indigo Residency,Chennai,4,Premium,80,2024-12-19,2024-12-26,2024-12-27,Standard,1,1,Corporate Portal,6767.72,900.65,FEST15,5867.07,UPI,Completed,,
100157,81,Customer_81,Individual,2022-04-22,Pune,Platinum,39,Coral Suites,Delhi,5,Mid-Range,150,2024-09-11,2024-09-13,2024-09-15,Standard,1,2,OTA,5833.24,0.0,,11666.48,Debit Card,Completed,,
100158,82,Customer_82,Individual,2023-07-08,Udaipur,None,50,Saffron Manor,Mumbai,4,Premium,100,2024-10-25,2024-10-27,2024-11-01,Deluxe,1,5,OTA,17230.75,0.0,NONE,86153.75,Net Banking,Completed,3.0,2024-11-10
100159,82,Customer_82,Individual,2023-07-08,Udaipur,None,30,Lotus Heights,Kochi,4,Luxury,200,2024-07-17,2024-07-24,2024-07-28,Deluxe,1,4,Direct Website,17589.83,10330.66,FEST15,60028.66,Credit Card,Completed,,
100160,83,Customer_83,Individual,2022-04-05,Jaipur,None,45,Velvet Heights,Jaipur,2,Budget,100,2024-07-25,2024-08-09,2024-08-11,Suite,1,2,OTA,4343.2,1433.64,FEST15,7252.76,Debit Card,Completed,5.0,2024-08-15
100161,84,Customer_84,Corporate,2022-03-14,Chennai,None,4,Sea Breeze Resort,Kochi,3,Budget,40,2023-11-15,2024-01-14,2024-01-18,Standard,2,4,OTA,1758.53,0.0,,14068.24,Credit Card,Completed,,
100162,85,Customer_85,Individual,2022-06-06,Kochi,None,34,Indigo Palace,Kochi,2,Budget,80,2024-03-12,2024-03-27,2024-03-29,Standard,1,2,Direct Website,1998.12,0.0,NONE,3996.24,Debit Card,Completed,4.0,2024-04-10
100163,85,Customer_85,Individual,2022-06-06,Kochi,None,15,Coral Residency,Kochi,5,Premium,100,2024-03-30,2024-04-24,2024-04-26,Suite,1,2,Direct Website,12828.38,0.0,,25656.76,Debit Card,Completed,,
100164,85,Customer_85,Individual,2022-06-06,Kochi,None,41,Mango Lodge,Chennai,3,Budget,100,2024-04-27,2024-06-26,2024-06-29,Deluxe,1,3,OTA,3138.59,0.0,NONE,9415.77,Credit Card,Cancelled,,
100165,85,Customer_85,Individual,2022-06-06,Kochi,None,51,Marigold Courtyard,Pune,2,Mid-Range,120,2024-08-31,2024-09-07,2024-09-08,Standard,1,1,Travel Agent,4051.43,260.7,FEST15,3790.73,Credit Card,Completed,4.0,2024-09-25
100166,85,Customer_85,Individual,2022-06-06,Kochi,None,47,Crimson Residency,Chennai,4,Mid-Range,200,2024-07-19,2024-08-13,2024-08-18,Standard,1,5,Direct Website,4085.8,0.0,,20429.0,Credit Card,Completed,4.0,2024-08-21
100167,85,Customer_85,Individual,2022-06-06,Kochi,None,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-01-27,2024-03-07,2024-03-11,Suite,1,4,OTA,10542.92,0.0,NONE,42171.68,UPI,Completed,3.0,2024-03-20
100168,85,Customer_85,Individual,2022-06-06,Kochi,None,30,Lotus Heights,Kochi,4,Luxury,200,2024-11-29,2024-12-06,2024-12-09,Standard,1,3,Direct Website,11603.85,5496.07,SAVE10,29315.48,Debit Card,Cancelled,,
100169,85,Customer_85,Individual,2022-06-06,Kochi,None,47,Crimson Residency,Chennai,4,Mid-Range,200,2023-11-26,2024-02-24,2024-02-27,Deluxe,1,3,Corporate Portal,6919.26,1984.52,APPDEAL,18773.26,Net Banking,Completed,1.0,2024-03-07
100170,85,Customer_85,Individual,2022-06-06,Kochi,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-10-22,2024-10-24,2024-10-29,Deluxe,1,5,OTA,4642.31,0.0,,23211.55,Credit Card,Cancelled,,
100171,86,Customer_86,Corporate,2024-10-13,Manali,None,49,Marigold Residency,Udaipur,4,Mid-Range,120,2024-06-21,2024-07-06,2024-07-09,Standard,1,3,Travel Agent,5088.27,2958.96,WELCOME,12305.85,Debit Card,Completed,3.0,2024-07-13
100172,86,Customer_86,Corporate,2024-10-13,Manali,None,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-09-24,2024-11-29,2024-12-01,Standard,1,2,Travel Agent,6228.22,0.0,NONE,12456.44,Credit Card,Completed,6.0,2024-12-05
100173,87,Customer_87,Individual,2022-11-17,Kochi,None,16,Mango Manor,Jaipur,5,Premium,150,2024-07-18,2024-08-12,2024-08-13,Standard,1,1,OTA,7006.43,0.0,,7006.43,UPI,Completed,,
100174,87,Customer_87,Individual,2022-11-17,Kochi,None,41,Mango Lodge,Chennai,3,Budget,100,2024-08-09,2024-08-16,2024-08-19,Suite,1,3,Corporate Portal,4294.49,0.0,NONE,12883.47,Debit Card,Completed,,
100175,87,Customer_87,Individual,2022-11-17,Kochi,None,31,Indigo Lodge,Pune,3,Budget,80,2024-01-30,2024-02-14,2024-02-16,Deluxe,1,2,OTA,3253.34,1652.43,FEST15,4854.25,Credit Card,Completed,,
100176,88,Customer_88,Corporate,2022-07-13,Pune,Silver,48,Tusker Lodge,Mumbai,5,Mid-Range,80,2024-11-19,2024-11-21,2024-11-25,Standard,2,4,OTA,7571.99,0.0,NONE,60575.92,Debit Card,Completed,9.0,2024-12-15
100177,89,Customer_89,Individual,2023-06-27,Goa,None,9,Maple Stay,Chennai,4,Budget,60,2024-05-18,2024-06-02,2024-06-07,Standard,1,5,Corporate Portal,2218.38,0.0,NONE,11091.9,Net Banking,Completed,,
100178,90,Customer_90,Corporate,2023-04-22,Jaipur,None,53,Crimson Suites,Bangalore,4,Mid-Range,100,2024-06-14,2024-06-29,2024-06-30,Standard,1,1,Corporate Portal,4351.69,0.0,,4351.69,Net Banking,Cancelled,,
100179,91,Customer_91,Corporate,2022-10-01,Pune,None,36,Jade Retreat,Udaipur,3,Budget,200,2024-10-14,2024-10-29,2024-10-31,Suite,2,2,Corporate Portal,6832.55,2198.8,WELCOME,25131.4,UPI,Completed,,
100180,92,Customer_92,Individual,2023-06-17,Chennai,None,13,Marigold Lodge,Kochi,2,Mid-Range,60,2023-12-04,2024-03-03,2024-03-10,Standard,1,7,OTA,4039.04,7763.28,WELCOME,20510.0,UPI,Completed,4.0,2024-03-30
100181,92,Customer_92,Individual,2023-06-17,Chennai,None,30,Lotus Heights,Kochi,4,Luxury,200,2024-07-13,2024-07-15,2024-07-17,Standard,0,2,Direct Website,13136.79,0.0,WELCOME,0.0,Debit Card,Cancelled,,
100182,93,Customer_93,Individual,2022-08-11,Chennai,None,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-06-25,2024-06-27,2024-06-29,Suite,1,2,Travel Agent,9862.83,0.0,NONE,19725.66,Credit Card,Completed,4.0,2024-07-03
100183,94,Customer_94,Corporate,2022-04-24,Manali,None,26,Emerald Stay,Goa,5,Mid-Range,100,2024-09-16,2024-09-18,2024-09-20,Deluxe,2,2,Direct Website,9595.04,0.0,NONE,38380.16,Debit Card,Completed,,
100184,95,Customer_95,Individual,2022-07-21,Bangalore,Silver,33,Saffron Palace,Bangalore,2,Mid-Range,30,2024-06-25,2024-07-10,2024-07-13,Standard,1,3,Corporate Portal,4801.05,1728.69,FEST15,12674.46,Net Banking,Completed,,
100185,96,Customer_96,Individual,2022-09-19,Mumbai,None,23,Emerald Haven,Mumbai,2,Budget,40,2024-10-26,2024-11-20,2024-11-22,Deluxe,1,2,Direct Website,4541.58,0.0,,9083.16,Credit Card,Completed,,
100186,96,Customer_96,Individual,2022-09-19,Mumbai,None,15,Coral Residency,Kochi,5,Premium,100,2024-06-11,2024-07-21,2024-07-25,Standard,1,4,Corporate Portal,6480.2,2406.44,WELCOME,23514.36,Credit Card,Completed,,
100187,96,Customer_96,Individual,2022-09-19,Mumbai,None,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-06-28,2024-08-27,2024-08-28,Standard,1,1,Travel Agent,3916.0,580.99,FEST15,3335.01,Credit Card,Completed,5.0,2024-09-09
100188,96,Customer_96,Individual,2022-09-19,Mumbai,None,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-10-26,2024-11-02,2024-11-04,Standard,1,2,OTA,5281.42,2880.21,SAVE10,7682.63,Debit Card,Completed,5.0,2024-11-05
100189,97,Customer_97,Individual,2023-12-31,Kochi,Silver,1,The Grand Plaza,Delhi,5,Budget,60,2024-08-14,2024-08-21,2024-08-23,Standard,1,2,Direct Website,2225.14,829.28,WELCOME,3621.0,Net Banking,Completed,4.0,2024-08-27
100190,97,Customer_97,Individual,2023-12-31,Kochi,Silver,50,Saffron Manor,Mumbai,4,Premium,100,2024-05-16,2024-07-15,2024-07-20,Deluxe,1,5,OTA,15144.15,0.0,NONE,75720.75,UPI,Completed,4.0,2024-08-08
100191,97,Customer_97,Individual,2023-12-31,Kochi,Silver,48,Tusker Lodge,Mumbai,5,Mid-Range,80,2024-04-16,2024-06-15,2024-06-20,Standard,1,5,Direct Website,6453.47,6249.54,FEST15,26017.81,Debit Card,Completed,,
100192,98,Customer_98,Individual,2023-12-12,Chennai,Silver,31,Indigo Lodge,Pune,3,Budget,80,2024-04-03,2024-04-28,2024-04-30,Standard,1,2,Direct Website,1866.91,0.0,NONE,3733.82,Debit Card,Completed,4.0,2024-05-18
100193,99,Customer_99,Corporate,2022-07-14,Kochi,None,2,The Grand Plaza,Udaipur,5,Luxury,200,2024-08-29,2024-09-13,2024-09-15,Suite,2,2,OTA,31426.19,20617.44,WELCOME,105087.32,Debit Card,Completed,10.0,2024-09-21
100194,100,Customer_100,Individual,2023-10-30,Goa,None,21,Indigo Retreat,Manali,5,Luxury,100,2024-01-15,2024-02-09,2024-02-11,Deluxe,1,2,Direct Website,15517.1,0.0,,31034.2,Debit Card,Completed,,
100195,101,Customer_101,Individual,2022-02-14,Jaipur,None,50,Saffron Manor,Mumbai,4,Premium,100,2024-07-14,2024-07-29,2024-07-30,Standard,1,1,OTA,9658.18,0.0,NONE,9658.18,Debit Card,Completed,2.0,2024-08-11
100196,101,Customer_101,Individual,2022-02-14,Jaipur,None,9,Maple Stay,Chennai,4,Budget,60,2024-09-23,2024-10-18,2024-10-20,Standard,1,2,Corporate Portal,2740.96,0.0,,5481.92,Debit Card,Completed,,
100197,102,Customer_102,Individual,2023-07-14,Chennai,Silver,37,Marigold Heights,Kochi,3,Mid-Range,200,2024-07-10,2024-07-12,2024-07-14,Standard,1,2,Corporate Portal,4177.48,0.0,NONE,8354.96,Debit Card,Completed,,
100198,102,Customer_102,Individual,2023-07-14,Chennai,Silver,58,Emerald Lodge,Delhi,3,Mid-Range,100,2024-10-20,2024-10-22,2024-10-25,Deluxe,1,3,OTA,9466.52,0.0,NONE,28399.56,Debit Card,Completed,,
100199,103,Customer_103,Individual,2022-02-24,Goa,Silver,51,Marigold Courtyard,Pune,2,Mid-Range,120,2024-02-27,2024-05-27,2024-05-28,Deluxe,1,1,Direct Website,5995.87,0.0,NONE,5995.87,Credit Card,Cancelled,,
100200,104,Customer_104,Individual,2022-09-06,Manali,None,12,Sapphire Lodge,Kochi,5,Luxury,100,2024-06-15,2024-08-14,2024-08-16,Standard,1,2,Direct Website,10801.28,3505.61,FEST15,18096.95,Debit Card,Completed,4.0,2024-08-21
100201,105,Customer_105,Individual,2023-11-23,Bangalore,None,5,Hilltop Inn,Jaipur,4,Budget,120,2024-08-28,2024-09-04,2024-09-07,Standard,1,3,OTA,2022.79,1087.16,APPDEAL,4981.21,Net Banking,Completed,4.0,2024-09-15
100202,106,Customer_106,Corporate,2023-06-01,Manali,None,45,Velvet Heights,Jaipur,2,Budget,100,2024-08-06,2024-08-31,2024-09-04,Deluxe,2,4,Corporate Portal,2400.84,0.0,NONE,19206.72,Debit Card,Completed,,
100203,106,Customer_106,Corporate,2023-06-01,Manali,None,52,Ivory Stay,Mumbai,2,Budget,40,2024-03-26,2024-04-02,2024-04-04,Standard,2,2,Corporate Portal,2875.81,0.0,NONE,11503.24,Credit Card,Completed,,
100204,107,Customer_107,Individual,2022-06-22,Mumbai,None,11,Maple Manor,Pune,5,Premium,150,2024-03-14,2024-04-23,2024-04-27,Standard,1,4,Travel Agent,6489.92,1491.04,SAVE10,24468.64,Debit Card,Completed,,
100205,107,Customer_107,Individual,2022-06-22,Mumbai,None,9,Maple Stay,Chennai,4,Budget,60,2024-11-05,2024-11-07,2024-11-09,Standard,1,2,Corporate Portal,2380.53,0.0,,4761.06,UPI,Cancelled,,
100206,108,Customer_108,Group,2022-05-14,Pune,Gold,38,Indigo Residency,Chennai,4,Premium,80,2024-05-12,2024-08-10,2024-08-12,Deluxe,4,2,Direct Website,11480.04,0.0,NONE,91840.32,Debit Card,Completed,1.0,2024-08-30
100207,108,Customer_108,Group,2022-05-14,Pune,Gold,42,Ivory Lodge,Jaipur,4,Premium,60,2024-11-18,2024-11-20,2024-11-25,Deluxe,4,5,Corporate Portal,10259.24,0.0,,205184.8,Net Banking,Completed,,
100208,109,Customer_109,Corporate,2023-05-01,Bangalore,Silver,36,Jade Retreat,Udaipur,3,Budget,200,2024-05-07,2024-06-16,2024-06-19,Standard,2,3,Corporate Portal,2523.71,0.0,,15142.26,Net Banking,Completed,6.0,2024-06-24
100209,109,Customer_109,Corporate,2023-05-01,Bangalore,Silver,21,Indigo Retreat,Manali,5,Luxury,100,2024-08-13,2024-10-12,2024-10-15,Standard,1,3,Corporate Portal,12823.16,0.0,NONE,38469.48,UPI,No-Show,,
100210,109,Customer_109,Corporate,2023-05-01,Bangalore,Silver,19,Amber Haven,Kochi,5,Premium,30,2024-10-19,2024-11-03,2024-11-06,Deluxe,2,3,Corporate Portal,11976.14,12507.01,APPDEAL,59349.83,Credit Card,Cancelled,,
100211,110,Customer_110,Individual,2023-05-22,Bangalore,None,14,Saffron Stay,Delhi,5,Mid-Range,200,2024-03-15,2024-03-17,2024-03-20,Deluxe,1,3,Direct Website,6379.42,0.0,,19138.26,Credit Card,Completed,1.0,2024-04-07
100212,111,Customer_111,Individual,2023-12-16,Manali,Silver,1,The Grand Plaza,Delhi,5,Budget,60,2024-07-03,2024-07-18,2024-07-20,Deluxe,1,2,Corporate Portal,3902.52,0.0,,7805.04,Credit Card,Completed,3.0,2024-07-31
100213,112,Customer_112,Individual,2022-12-31,Pune,None,22,Olive Courtyard,Delhi,3,Premium,150,2024-04-13,2024-04-20,2024-04-25,Suite,1,5,Corporate Portal,18115.74,18037.17,FEST15,72541.53,UPI,Completed,4.0,2024-04-28
100214,113,Customer_113,Individual,2022-04-29,Goa,Platinum,48,Tusker Lodge,Mumbai,5,Mid-Range,80,2024-11-14,2024-11-16,2024-11-17,Deluxe,1,1,OTA,8969.62,0.0,NONE,8969.62,Debit Card,Completed,,
100215,114,Customer_114,Corporate,2023-08-14,Pune,None,24,Tusker Palace,Goa,2,Mid-Range,100,2024-06-09,2024-06-16,2024-06-19,Suite,1,3,Corporate Portal,7076.6,0.0,NONE,21229.8,UPI,Cancelled,,
100216,114,Customer_114,Corporate,2023-08-14,Pune,None,25,Pearl Retreat,Mumbai,4,Premium,200,2023-12-26,2024-01-20,2024-01-22,Deluxe,2,2,Travel Agent,14320.99,3899.77,FEST15,53384.19,Debit Card,Completed,,
100217,115,Customer_115,Group,2022-01-11,Udaipur,Platinum,25,Pearl Retreat,Mumbai,4,Premium,200,2024-11-21,2024-12-16,2024-12-20,Standard,3,4,Direct Website,11485.61,0.0,NONE,137827.32,Credit Card,Completed,,
